artist_label,total_observations,final_pca_anomalies,high_priority_anomalies,extreme_anomalies,positive_anomalies,negative_anomalies,flat_anomalies,mean_pca_score,maximum_pca_score,mean_anomaly_score_ratio,maximum_anomaly_score_ratio,unique_tracks,unique_countries,latest_observation_date,anomaly_rate_pct,high_priority_share_pct,negative_direction_share_pct,positive_direction_share_pct,strongest_anomaly_track_id,strongest_anomaly_date,strongest_anomaly_country,strongest_anomaly_streams,strongest_anomaly_chart_position,strongest_anomaly_direction,strongest_anomaly_severity,strongest_anomaly_pca_score,strongest_anomaly_score_ratio,artist_level_explanation,artist_review_score
Shawn Mendes,15715,58,2,0,27,31,0,0.007162070588109095,0.26701298356056213,0.07525062836006609,2.8054589166696773,15,69,2022-11-10,0.3690741329939548,3.4482758620689653,53.44827586206897,46.55172413793103,79cuOz3SPQTuFrp8WgftAu,2017-06-22,sk,19699.0,10.0,Positive,Very High,0.26701298356056213,2.8054589166696773,"58 frozen-threshold PCA anomalies were identified from 15,715 model-eligible observations, producing an artist-level anomaly rate of 0.369%. The dominant anomaly direction was negative, with 31 negative, 27 positive and 0 flat-direction anomalies. 2 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 2.81 times the frozen PCA anomaly threshold and was classified as Very High with positive direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",64
"Pitbull, Ne-Yo",1531,45,5,0,5,40,0,0.01733397314091669,0.4421388506889343,0.1821250369964408,4.64547590357161,1,54,2017-01-05,2.939255388634879,11.11111111111111,88.88888888888889,11.11111111111111,2bJvI42r8EF3wxjOuDav4r,2015-09-10,uy,4131.0,87.0,Negative,Very High,0.4421388506889343,4.64547590357161,"45 frozen-threshold PCA anomalies were identified from 1,531 model-eligible observations, producing an artist-level anomaly rate of 2.939%. The dominant anomaly direction was negative, with 40 negative, 5 positive and 0 flat-direction anomalies. 5 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 4.65 times the frozen PCA anomaly threshold and was classified as Very High with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",60
Meghan Trainor,3443,39,5,1,15,24,0,0.011676531605138228,0.639243483543396,0.12268328405079365,6.716419954249324,7,58,2022-03-10,1.1327330816148709,12.820512820512821,61.53846153846154,38.46153846153846,0NmeI6UpRE27dxxgosD5n9,2016-07-21,global,3001886.0,116.0,Negative,Extreme,0.639243483543396,6.716419954249324,"39 frozen-threshold PCA anomalies were identified from 3,443 model-eligible observations, producing an artist-level anomaly rate of 1.133%. The dominant anomaly direction was negative, with 24 negative, 15 positive and 0 flat-direction anomalies. 5 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 6.72 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",59
"Disclosure, Sam Smith",1579,35,8,0,12,23,0,0.011633125221842759,0.37270820140838623,0.12222722074093954,3.9159801632639146,2,55,2016-05-12,2.2165927802406586,22.857142857142858,65.71428571428571,34.285714285714285,51ODNNDZm21HU7wI7cccRr,2015-09-24,pl,16485.0,125.0,Positive,Very High,0.37270820140838623,3.9159801632639146,"35 frozen-threshold PCA anomalies were identified from 1,579 model-eligible observations, producing an artist-level anomaly rate of 2.217%. The dominant anomaly direction was negative, with 23 negative, 12 positive and 0 flat-direction anomalies. 8 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 3.92 times the frozen PCA anomaly threshold and was classified as Very High with positive direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",59
"Avicii, Rita Ora",1425,39,6,0,2,37,0,0.0152088810827965,0.37172940373420715,0.15979706483682118,3.905696106563659,1,58,2018-12-13,2.736842105263158,15.384615384615385,94.87179487179488,5.128205128205129,2OALaHcDdKkjYEpAr0Qzab,2018-06-14,se,283399.0,57.0,Negative,Very High,0.37172940373420715,3.905696106563659,"39 frozen-threshold PCA anomalies were identified from 1,425 model-eligible observations, producing an artist-level anomaly rate of 2.737%. The dominant anomaly direction was negative, with 37 negative, 2 positive and 0 flat-direction anomalies. 6 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 3.91 times the frozen PCA anomaly threshold and was classified as Very High with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",57
Family of the Year,277,22,8,2,11,10,1,0.030019935783749407,0.5253766775131226,0.3154142371629982,5.5200412537436545,1,22,2016-10-27,7.9422382671480145,36.36363636363637,45.45454545454545,50.0,6GRDI9suQHikFP6euIXnpq,2015-09-10,hk,8991.0,120.0,Positive,Extreme,0.5253766775131226,5.5200412537436545,"22 frozen-threshold PCA anomalies were identified from 277 model-eligible observations, producing an artist-level anomaly rate of 7.942%. The dominant anomaly direction was positive, with 10 negative, 11 positive and 1 flat-direction anomalies. 8 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.52 times the frozen PCA anomaly threshold and was classified as Extreme with positive direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",56
Selena Gomez,8200,38,6,0,6,32,0,0.00787496888046957,0.29575878381729126,0.08274092656321566,3.1074860337471315,13,68,2021-11-11,0.4634146341463415,15.789473684210526,84.21052631578948,15.789473684210526,1sCxVKWImDZSZKvG0U9B23,2017-07-20,sk,13621.0,25.0,Positive,Very High,0.29575878381729126,3.1074860337471315,"38 frozen-threshold PCA anomalies were identified from 8,200 model-eligible observations, producing an artist-level anomaly rate of 0.463%. The dominant anomaly direction was negative, with 32 negative, 6 positive and 0 flat-direction anomalies. 6 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 3.11 times the frozen PCA anomaly threshold and was classified as Very High with positive direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",56
Post Malone,13681,52,1,0,10,41,1,0.007277202378758027,0.33814939856529236,0.07646029803365682,3.552876840374012,19,68,2022-11-10,0.3800891747679263,1.9230769230769231,78.84615384615384,19.23076923076923,6MWtB6iiXyIwun0YzU6DFP,2019-08-29,no,76846.0,152.0,Negative,Very High,0.33814939856529236,3.552876840374012,"52 frozen-threshold PCA anomalies were identified from 13,681 model-eligible observations, producing an artist-level anomaly rate of 0.380%. The dominant anomaly direction was negative, with 41 negative, 10 positive and 1 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 3.55 times the frozen PCA anomaly threshold and was classified as Very High with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",55
"Flo Rida, Sage The Gemini, Lookas",1235,37,6,0,10,27,0,0.02338713072761158,0.33265221118927,0.2457245095732047,3.4951188499758863,1,56,2016-04-07,2.9959514170040484,16.216216216216218,72.97297297297297,27.027027027027028,26rdOwwjC2UnweK3xeS58u,2015-09-10,do,3262.0,159.0,Negative,Very High,0.33265221118927,3.4951188499758863,"37 frozen-threshold PCA anomalies were identified from 1,235 model-eligible observations, producing an artist-level anomaly rate of 2.996%. The dominant anomaly direction was negative, with 27 negative, 10 positive and 0 flat-direction anomalies. 6 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 3.50 times the frozen PCA anomaly threshold and was classified as Very High with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",55
Paulo Londra,5842,45,3,0,6,39,0,0.0076780969463973595,0.3005344271659851,0.08067242743811744,3.157662886710495,22,23,2022-11-10,0.7702841492639507,6.666666666666667,86.66666666666667,13.333333333333334,5jW3rF4URMdK7tO2xjS5EI,2019-06-06,py,199890.0,4.0,Negative,Very High,0.3005344271659851,3.157662886710495,"45 frozen-threshold PCA anomalies were identified from 5,842 model-eligible observations, producing an artist-level anomaly rate of 0.770%. The dominant anomaly direction was negative, with 39 negative, 6 positive and 0 flat-direction anomalies. 3 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 3.16 times the frozen PCA anomaly threshold and was classified as Very High with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",54
"OMI, Felix Jaehn",2761,18,5,4,6,12,0,0.014449151429228875,0.9575773477554321,0.15181471767737592,10.061098426144719,2,57,2017-08-31,0.6519377037305324,27.77777777777778,66.66666666666667,33.333333333333336,4fTHdMTq0Znl3djLI1Typn,2015-07-30,mt,3575.0,1.0,Negative,Extreme,0.9575773477554321,10.061098426144719,"18 frozen-threshold PCA anomalies were identified from 2,761 model-eligible observations, producing an artist-level anomaly rate of 0.652%. The dominant anomaly direction was negative, with 12 negative, 6 positive and 0 flat-direction anomalies. 5 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 10.06 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",53
Lewis Capaldi,12586,44,3,0,15,24,5,0.007103275197426672,0.3356369137763977,0.07463287542966723,3.5264786002584607,12,68,2023-04-06,0.34959478785952647,6.818181818181818,54.54545454545455,34.09090909090909,7qEHsqek33rTcFNT9PFqLf,2020-05-28,at,61611.0,49.0,Negative,Very High,0.3356369137763977,3.5264786002584607,"44 frozen-threshold PCA anomalies were identified from 12,586 model-eligible observations, producing an artist-level anomaly rate of 0.350%. The dominant anomaly direction was negative, with 24 negative, 15 positive and 5 flat-direction anomalies. 3 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 3.53 times the frozen PCA anomaly threshold and was classified as Very High with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",53
